Date,Open,High,Low,Close,Adj Close,Volume
2013-05-06,1420.000000,1472.400024,1420.000000,1467.199951,1467.199951,1863559
2013-05-07,1467.099976,1478.849976,1457.400024,1471.599976,1471.599976,1130090
2013-05-08,1472.000000,1487.800049,1470.000000,1480.099976,1480.099976,884065
2013-05-09,1483.199951,1503.449951,1483.000000,1498.449951,1498.449951,974850
2013-05-10,1498.449951,1510.900024,1491.099976,1495.900024,1495.900024,569857
2013-05-13,1480.000000,1481.000000,1445.699951,1451.599976,1451.599976,931249
2013-05-14,1455.099976,1470.550049,1443.750000,1457.949951,1457.949951,1125050
2013-05-15,1458.099976,1477.199951,1450.000000,1471.550049,1471.550049,1782963
2013-05-16,1469.000000,1469.000000,1447.449951,1454.050049,1454.050049,1207826
2013-05-17,1455.000000,1478.500000,1454.099976,1473.800049,1473.800049,1450100
2013-05-20,1471.250000,1478.000000,1461.000000,1472.400024,1472.400024,692752
2013-05-21,1465.000000,1502.000000,1465.000000,1492.849976,1492.849976,949216
2013-05-22,1498.000000,1509.150024,1492.300049,1498.400024,1498.400024,923472
2013-05-23,1495.000000,1526.750000,1478.349976,1492.699951,1492.699951,1531981
2013-05-24,1500.000000,1502.949951,1463.599976,1469.550049,1469.550049,793306
2013-05-27,1469.500000,1500.000000,1460.000000,1498.000000,1498.000000,1011932
2013-05-28,1498.000000,1516.500000,1490.300049,1514.099976,1514.099976,700127
2013-05-29,1516.000000,1527.500000,1485.099976,1497.349976,1497.349976,726019
2013-05-30,1500.000000,1512.000000,1487.000000,1499.400024,1499.400024,1204173
2013-05-31,1491.000000,1509.250000,1476.750000,1498.449951,1498.449951,964934
2013-06-03,1504.000000,1507.000000,1457.099976,1469.400024,1469.400024,1548806
2013-06-04,1460.000000,1473.900024,1450.150024,1465.349976,1465.349976,652660
2013-06-05,1461.099976,1472.650024,1452.699951,1467.800049,1467.800049,864338
2013-06-06,1453.699951,1478.500000,1452.050049,1470.750000,1470.750000,1270226
2013-06-07,1470.099976,1539.000000,1468.000000,1518.949951,1518.949951,1775422
2013-06-10,1525.050049,1544.699951,1519.099976,1525.050049,1525.050049,1680215
2013-06-11,1530.199951,1542.000000,1492.000000,1501.550049,1501.550049,1102734
2013-06-12,1494.099976,1495.099976,1462.050049,1468.099976,1468.099976,2402977
2013-06-13,1460.000000,1464.000000,1435.099976,1445.650024,1445.650024,1575671
2013-06-14,1448.000000,1457.250000,1431.000000,1450.699951,1450.699951,1552998
2013-06-17,1453.000000,1465.000000,1428.000000,1452.449951,1452.449951,1292081
2013-06-18,1455.000000,1460.000000,1440.150024,1443.800049,1443.800049,1145764
2013-06-19,1454.900024,1454.900024,1423.550049,1427.699951,1427.699951,1069894
2013-06-20,1421.000000,1433.150024,1399.099976,1404.500000,1404.500000,2086439
2013-06-21,1408.800049,1431.849976,1408.000000,1422.250000,1422.250000,1424112
2013-06-24,1415.000000,1434.099976,1400.099976,1410.699951,1410.699951,944582
2013-06-25,1413.500000,1427.099976,1380.699951,1392.300049,1392.300049,930274
2013-06-26,1396.900024,1447.750000,1381.050049,1437.699951,1437.699951,1163244
2013-06-27,1447.800049,1497.000000,1442.000000,1491.900024,1491.900024,1910339
2013-06-28,1495.000000,1524.300049,1458.199951,1518.150024,1518.150024,2408548
2013-07-01,1512.000000,1516.699951,1483.400024,1492.349976,1492.349976,677326
2013-07-02,1493.099976,1508.500000,1486.650024,1500.550049,1500.550049,828621
2013-07-03,1497.699951,1519.000000,1465.000000,1489.800049,1489.800049,765453
2013-07-04,1490.849976,1541.000000,1490.000000,1538.300049,1538.300049,958530
2013-07-05,1542.000000,1558.000000,1522.000000,1530.199951,1530.199951,646506
2013-07-08,1528.000000,1535.000000,1500.000000,1506.650024,1506.650024,829398
2013-07-09,1495.300049,1521.750000,1495.300049,1504.900024,1504.900024,548663
2013-07-10,1510.000000,1526.800049,1498.000000,1511.949951,1511.949951,661312
2013-07-11,1520.000000,1570.000000,1520.000000,1564.550049,1564.550049,1167637
2013-07-12,1595.000000,1624.800049,1579.300049,1609.849976,1609.849976,1625768
2013-07-15,1601.099976,1647.300049,1599.300049,1641.750000,1641.750000,1030285
2013-07-16,1625.000000,1666.349976,1617.599976,1649.349976,1649.349976,1112493
2013-07-17,1645.050049,1684.949951,1645.050049,1678.500000,1678.500000,1499625
2013-07-18,1680.000000,1692.300049,1644.000000,1660.400024,1660.400024,1722766
2013-07-19,1719.000000,1759.000000,1700.000000,1742.800049,1742.800049,4275402
2013-07-22,1741.000000,1758.800049,1728.300049,1746.500000,1746.500000,1487386
2013-07-23,1748.000000,1780.449951,1743.599976,1749.800049,1749.800049,823251
2013-07-24,1748.500000,1792.000000,1745.000000,1782.800049,1782.800049,1090822
2013-07-25,1780.000000,1810.000000,1766.699951,1795.750000,1795.750000,2044404
2013-07-26,1795.000000,1798.949951,1750.099976,1774.500000,1774.500000,1189532
2013-07-29,1758.000000,1794.599976,1757.250000,1779.199951,1779.199951,887131
2013-07-30,1780.000000,1804.949951,1775.449951,1792.300049,1792.300049,1308742
2013-07-31,1790.000000,1831.500000,1789.449951,1815.500000,1815.500000,1413375
2013-08-01,1810.050049,1834.800049,1790.000000,1815.400024,1815.400024,1070589
2013-08-02,1819.699951,1849.900024,1816.699951,1845.849976,1845.849976,923427
2013-08-05,1840.000000,1877.400024,1840.000000,1867.199951,1867.199951,1177592
