Date,Open,High,Low,Close,Adj Close,Volume
02-12-2014,1082.469971,1082.469971,1057.5,2126.600098,1063.300049,5327496
03-12-2014,1050.75,1066.469971,1042.280029,2123.5,1061.75,6387522
04-12-2014,1055,1072.449951,1047.5,2101.800049,1050.900024,4699614
05-12-2014,1057.5,1058.300049,1029.900024,2070.300049,1035.150024,3679380
08-12-2014,1004.5,1009.5,978.875,1970.150024,985.075012,83160204
09-12-2014,991.375,993,976.224976,1964.800049,982.400024,5025230
10-12-2014,983,992.5,979.549988,1963.75,981.875,3902356
11-12-2014,975.5,976.974976,957.5,1921.050049,960.525024,4142966
12-12-2014,969.525024,980.200012,959.049988,1938.650024,969.325012,7286250
15-12-2014,952.474976,978.625,952.450012,1924.800049,962.400024,6483142
16-12-2014,962.849976,975.799988,962.849976,1938,969,8896378
17-12-2014,968,977.75,948.150024,1938.5,969.25,8925888
18-12-2014,977,990.900024,972.375,1965.900024,982.950012,9974990
19-12-2014,998.799988,1004,993,1998.650024,999.325012,7147316
22-12-2014,1003,1005.049988,987.674988,1999.599976,999.799988,5232552
23-12-2014,1000.419983,1010.950012,981.799988,1971.650024,985.825012,4098476
24-12-2014,988,993.5,957.525024,1930.550049,965.275024,13669744
26-12-2014,965.275024,980.349976,965.275024,1952.25,976.125,1134374
29-12-2014,978.025024,986.400024,976.25,1957.800049,978.900024,1396338
30-12-2014,981.125,987.5,978.400024,1966.349976,983.174988,2320276
31-12-2014,977.5,989.474976,975,1972.550049,986.275024,3484404
01-01-2015,984.474976,991,978.450012,1974.400024,987.200012,1001382
02-01-2015,986,1009.530029,986,2013.199951,1006.599976,3389160
05-01-2015,1004.950012,1015,988.75,1995.900024,997.950012,4968512
06-01-2015,990,992.5,967.049988,1954.199951,977.099976,4833658
07-01-2015,982.5,987.375,975,1963.550049,981.775024,3624958
08-01-2015,992.799988,998.5,975,1973.449951,986.724976,6782460
09-01-2015,990.049988,1054.5,956.525024,2074.439941,1037.219971,22431664
12-01-2015,1046,1059.599976,1037.5,2115.939941,1057.969971,6379444
13-01-2015,1053.900024,1053.900024,1037.5,2088.899902,1044.449951,4400618
14-01-2015,1049.25,1066.5,1046.300049,2128.639893,1064.319946,4960630
15-01-2015,1067.599976,1076.400024,1056.119995,2134.23999,1067.119995,4171226
16-01-2015,1074,1080,1056,2118.300049,1059.150024,3345480
19-01-2015,1060,1066.180054,1047.300049,2102.5,1051.25,2043872
20-01-2015,1053.5,1066.5,1050.719971,2124.199951,1062.099976,3402252
21-01-2015,1065.75,1087.969971,1059,2169.899902,1084.949951,4247454
